image_filename,region_id,gt_text,pred_text,cer,wer,iou_with_best,matched_conf
28680-1-1200_page1.png,ZkgIBzImeD,Porch,Porch,0,0,0.83683903,0.999977342
28680-1-1200_page1.png,DOP3QtlDN-,8-0 x 14-9,80x 149,0.3,1,0.727011959,0.551742049
28680-1-1200_page1.png,#NAME?,Porch,Porch,0,0,0.875419892,0.914824403
28680-1-1200_page1.png,vhANUOP0Jq,52-0 x 8-0,520x80,0.4,1,0.915309211,0.590633506
28680-1-1200_page1.png,h7L2mIWd7A,"52'-0""","52'-0""",0,0,0.866910867,0.813283141
28680-1-1200_page1.png,N9zORP4NJf,"64'-0""",3,1,1,0.836799359,0.85635317
28680-1-1200_page1.png,N7aic_2_L3,BARN DR.,BARN DR,0.125,0.5,0.866762178,0.979551572
28680-1-1200_page1.png,94VvP3NI1H,SEAT,SEAT,0,0,0.87683193,0.793211877
28680-1-1200_page1.png,bB5ZzlmLkg,PANTRY,PANTRY,0,0,0.852459016,0.963913311
28680-1-1200_page1.png,ymJUkRhELr,COATS,CQATS,0.2,1,0.672860189,0.997274998
28680-1-1200_page1.png,C2r1PzwdKd,STORAGE,STORAGE,0,0,0.83169971,0.993157211
28680-1-1200_page1.png,Qsi3XkdqCs,LINEN,LINEN,0,0,0.685835996,0.600080662
28680-1-1200_page1.png,hqotqW_Mfc,ISLAND,ISLAND,0,0,0.752493457,0.992234111
28680-1-1200_page1.png,RaTGdwiTKw,DW,DW,0,0,0.714244312,0.948040249
28963-1-1200_page1.png,7kAvxgmewb,2 Car,2 Car,0,0,0.923714037,0.99975953
28963-1-1200_page1.png,LQuxtZa9XT,Garage,Garage,0,0,0.836103284,0.999998832
28963-1-1200_page1.png,C0jUPTLL9T,24-5 x 27-1,245x27-1,0.272727273,1,0.606990966,0.767288985
28963-1-1200_page1.png,OSe2M8THSB,Porch,Porch,0,0,0.734970565,0.999940184
28963-1-1200_page1.png,P8HarJmQDI,23-3 x 12-0,233x120,0.363636364,1,0.772019777,0.651472786
28963-1-1200_page1.png,WxH6yqnc_v,9-0 CLG,9OCLG,0.428571429,1,0.838365897,0.884947501
28963-1-1200_page1.png,5GqREStGn3,Vltd.,"Vltd,",0.2,1,0.794350282,0.383139088
28963-1-1200_page1.png,Zb6rT-sAN_,Dining,Dining,0,0,0.656718601,0.999937608
28963-1-1200_page1.png,MKHrEbV6TE,10-0 x 15-3,10ox153,0.454545455,1,0.902576996,0.242603301
28963-1-1200_page1.png,xM4etWx83e,Vltd.,"Vltd,",0.2,1,0.874184373,0.422609557
28963-1-1200_page1.png,YJxkvyaDo1,Family,Rooily,0.5,1,0.447196193,0.980718003
28963-1-1200_page1.png,tjr-2oifbi,Room,,1,1,0.287485587,
28963-1-1200_page1.png,OFBTH056JN,13-3 x 15-3,133X153,0.454545455,1,0.784653749,0.664354031
28963-1-1200_page1.png,lTwY4moDNM,Vltd. Kit,Vltd. Kit,0,0,0.84596731,0.820231832
28963-1-1200_page1.png,S0DxXSg0Yz,16-11 x 10-2,16M1x102,0.416666667,1,0.80000543,0.290206358
28963-1-1200_page1.png,Gel-mCItwT,ISLAND,ISLAND,0,0,0.802334063,0.999731983
28963-1-1200_page1.png,rpiYbgPtS9,Vltd.,Vltd.,0,0,0.857781087,0.720115997
28963-1-1200_page1.png,7h867DLOh_,Fyr.,Fyr:,0.25,1,0.726960332,0.90244472
28963-1-1200_page1.png,bLY538mAUl,Porch,Porch,0,0,0.826679973,0.999426569
28963-1-1200_page1.png,6_nN7LyY00,24-4 x 8-0,24-4*80,0.4,1,0.76939145,0.492198135
28963-1-1200_page1.png,4l3Tdt_-L3,9-0 CLG,9OCLG,0.428571429,1,0.784445229,0.384746112
28963-1-1200_page1.png,1JVJH0gBp5,Porch,Porch,0,0,0.889300602,0.993281697
28963-1-1200_page1.png,9dD_SmiPAJ,9-0 x 7-0,90x70,0.444444444,1,0.914292253,0.660445412
28963-1-1200_page1.png,60pDg8DqaQ,9-0 CLG,9OCLG,0.428571429,1,0.814842493,0.589921294
28963-1-1200_page1.png,ZfiFEvsVT-,Bdrm 3,Bdrm 3,0,0,0.919930088,0.981339127
28963-1-1200_page1.png,3I2eO0kZgl,11-1 x 11-0,I-Tx110,0.545454545,1,0.866211807,0.189162617
28963-1-1200_page1.png,zwa7bhzYiK,9-0 CLG,9oCLG,0.428571429,1,0.840960452,0.47735317
28963-1-1200_page1.png,BAsNHuwlEB,Bdrm 2,Bdrm 2,0,0,0.842849401,0.998682888
28963-1-1200_page1.png,WG2EGztLXW,13-5 x 10-6,135*106,0.454545455,1,0.860567748,0.678053699
28963-1-1200_page1.png,2APtRDD69l,9-0 CLG,9OCLG,0.428571429,1,0.790080676,0.461818191
28963-1-1200_page1.png,iDvDRJrASx,Bath,Bath,0,0,0.810272405,0.995307744
28963-1-1200_page1.png,N2R69XAqS7,Master,Masler,0.166666667,1,0.863643571,0.988978373
28963-1-1200_page1.png,d-RMseSWhU,Suite,Suite,0,0,0.809548521,0.971719693
28963-1-1200_page1.png,#NAME?,13-5 x 15-0,135x150,0.363636364,1,0.798373433,0.771532066
28963-1-1200_page1.png,2YZdwEN4BC,10-0 CLG,IOOCLG,0.625,1,0.87415687,0.563701247
28963-1-1200_page1.png,VcNBzTQ5BQ,TRAY CLG,JRAYCLG;,0.375,1,0.610474506,0.558451876
28963-1-1200_page1.png,pyShbfBFLr,M.,M.,0,0,0.833639325,0.954455558
28963-1-1200_page1.png,GVWGmaNNlI,Bath,Bath,0,0,0.634965517,0.767746021
28963-1-1200_page1.png,GjDvta4Pgw,10-9 x 10-10,t9x010,0.583333333,1,0.791843694,0.678588109
28963-1-1200_page1.png,qceFtF3IFl,9-0 CLG,9OCLG,0.428571429,1,0.697751392,0.309505368
28963-1-1200_page1.png,7OKD2Mpaw7,Wic,Wic,0,0,0.768110795,0.999959462
28963-1-1200_page1.png,pvAP_ylK4E,4-6 x 7-9,46x7-9,0.333333333,1,0.766489404,0.798886698
28963-1-1200_page1.png,u9YWakt7rv,Ldry,0 Ldryl,0.75,2,0.429021639,0.286327806
28963-1-1200_page1.png,rHv3Nsv0MN,Mud,Mud,0,0,0.805038851,0.850533783
28963-1-1200_page1.png,m6AqzWzQ57,"53'-0""",8,1,1,0.827854012,0.987961622
28963-1-1200_page1.png,Ua80uVbe6T,"62'-2""","62'-2""",0,0,0.863025678,0.999759287
28963-1-1200_page1.png,xsJ8mraizc,PTRY,FTRY,0.25,1,0.740994854,0.819244184
28995-1-1200_page1.png,WhBvocYWN4,COVERED PORCH,COVERED PORCH,0,0,0.741214739,0.703456116
28995-1-1200_page1.png,jBKsLOjDG_,CATHEDRAL CLG,CATHEDRAL CLG,0,0,0.886359267,0.996183645
28995-1-1200_page1.png,6f6Clv8eLw,"20'-7"" x 16'-0""","20'-7"" x 16'-0""",0,0,0.765418126,0.495003075
28995-1-1200_page1.png,BLTqsMordO,DINING,DINING,0,0,0.699971289,0.945708528
28995-1-1200_page1.png,gvwEUYdG68,CATHEDRAL CLG,CATHEDRAL CLG,0,0,0.763100453,0.876068494
28995-1-1200_page1.png,6htoFE4MGQ,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALLHT",0.111111111,0.5,0.726806512,0.955703365
28995-1-1200_page1.png,vxTmrlYBKL,"20'-0"" x 11'-5""","20' 0"" x 11*-5""",0.133333333,1,0.809863367,0.384884156
28995-1-1200_page1.png,YKmsl1m6bR,GREAT RM,GREAT RM,0,0,0.74892151,0.964473757
28995-1-1200_page1.png,cAiYYrQFRM,CATHEDRAL CLG,CATHEDRAL CLG,0,0,0.653956149,0.741468237
28995-1-1200_page1.png,u45xt4RHYv,"20'-0"" x 14'-1""","20'-0"" x 14-1""",0.066666667,0.333333333,0.826170271,0.529181521
28995-1-1200_page1.png,0_cN-X2JlN,KITCHEN,KITCHEN,0,0,0.885362769,0.995688477
28995-1-1200_page1.png,GHEKdGbFRV,"15'-9"" x 11'-4""","15'-9"" x 11'-4'",0.066666667,0.333333333,0.779095487,0.237112203
28995-1-1200_page1.png,WWwEWbH8EX,7' x 3',"7"" * 3'",0.285714286,0.666666667,0.825015278,0.653865143
28995-1-1200_page1.png,CVWbfW_n50,ISLAND,ISLAND,0,0,0.9282884,0.998065115
28995-1-1200_page1.png,SLoJo02rPg,REF,REF,0,0,0.815588216,0.999882791
28995-1-1200_page1.png,UNpEa64W4w,DOUBLE,POUBLE,0.166666667,1,0.674193548,0.357691311
28995-1-1200_page1.png,Ni_B8qa1Ai,OVEN,OTEY,0.5,1,0.776566757,0.099642761
28995-1-1200_page1.png,N4YYZ8i6MT,"15'-9"" x 8'-0""","15'-9"" x 8'-0""",0,0,0.758872692,0.304737338
28995-1-1200_page1.png,n4RO-P3gK2,PAN,PAN,0,0,0.840958437,0.997292827
28995-1-1200_page1.png,42zOICUdHA,"6'-2"" x 9'-4""","6-2"" x 9-4",0.230769231,0.666666667,0.740963855,0.307126577
28995-1-1200_page1.png,gqvoCi8BYh,LNDRY,LNDRT,0.2,1,0.861631863,0.539494511
28995-1-1200_page1.png,c0ARt4ARel,OFFICE,OFFICE,0,0,0.728961044,0.99944877
28995-1-1200_page1.png,x2wXLa3tyM,"9'-1 1/8"" WALL HT.","9-1 1/8"" WALL HT",0.111111111,0.5,0.768797954,0.825036111
28995-1-1200_page1.png,bVpjHU0d2T,"9'-8"" x 10'-2""","9-8"" x 10-2""",0.142857143,0.666666667,0.720397004,0.551420726
28995-1-1200_page1.png,J6dpy03QA7,M. BED,BED,0.5,0.5,0.542921857,0.999834064
28995-1-1200_page1.png,7VjwFCDZOG,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALL HT",0.055555556,0.25,0.844050175,0.760532405
28995-1-1200_page1.png,wDq29Jdjgn,"15'-5"" x 14'-2""","15'-5""x 14'-2""",0.066666667,0.666666667,0.8142513,0.421711091
28995-1-1200_page1.png,K6sG_fGTDP,M. BATH,MBATH,0.285714286,1,0.809646453,0.925466374
28995-1-1200_page1.png,IOBfTzZeq8,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALL HT",0.055555556,0.25,0.875957433,0.80454105
28995-1-1200_page1.png,jWrOvUxSmH,WIC,WIC,0,0,0.621394231,0.692427109
28995-1-1200_page1.png,cywyY7LiVJ,BATH,BATH,0,0,0.737601287,0.999032438
28995-1-1200_page1.png,e7qaDVt1Mt,"5'-10"" x","5'-10"" X",0.125,0.5,0.840909964,0.51000116
28995-1-1200_page1.png,f-4Ea0sSCI,"7'-5""","7'-5""",0,0,0.713272297,0.649787101
28995-1-1200_page1.png,x20eC5ba8E,BED #2,BED,0.5,0.5,0.560700959,0.999854917
28995-1-1200_page1.png,clNE4M8aq3,"9'-1 1/8"" WALL HT.","9'-1 1/8"" WALL HT",0.055555556,0.25,0.836725412,0.947574815
28995-1-1200_page1.png,VcUzNXuCDb,"12'-11"" x 10'-2""","12'-11""x 10'2""",0.125,1,0.771080228,0.361431192
28995-1-1200_page1.png,DsnC3jvmdg,FRONT PORCH,FRONT PORCH,0,0,0.769944508,0.996900946
28995-1-1200_page1.png,jQDerHcTcW,CATHEDRAL CEILING,CATHEDRAL CEILING,0,0,0.756555955,0.831595439
28995-1-1200_page1.png,6jc0MozD6x,"20'-0"" x 12'-0""","20'0"" x 12'-0""",0.066666667,0.333333333,0.791783549,0.761116944
28995-1-1200_page1.png,HPkyhtrjw2,"16'-0"" x 6'-0""","16'-0"" * 6'-0""",0.071428571,0.333333333,0.897864538,0.494144839
28995-1-1200_page1.png,oUyNnbCgrW,"16'-0"" x 6'-0""","16'-0"" * 6'-0""",0.071428571,0.333333333,0.829992576,0.422211919
28995-1-1200_page1.png,LNahovGN3k,1ST FLOOR PLAN,IST FLOOR PLAN,0.071428571,0.333333333,0.845785767,0.540079393
29045-1-1200_page1.png,_uTCUjrbNV,COVERED,COVERED,0,0,0.88353606,0.999865052
29045-1-1200_page1.png,N3f6YcSaL3,PORCH,PORCH,0,0,0.824688684,0.999699848
29045-1-1200_page1.png,iOgEWaW5WX,21' x 10',21'*10',0.333333333,1,0.990291262,0.629841383
29045-1-1200_page1.png,Gb_JEl4LWf,KITCHEN,KITCHEN,0,0,0.91002614,0.999980716
29045-1-1200_page1.png,wm9VmfSDUh,"9'-6"" x 14'","9'-6"" x14'",0.090909091,0.666666667,0.608786547,0.706263322
29045-1-1200_page1.png,gUGWhkyJli,DINING,DINING,0,0,0.689631374,0.649365341
29045-1-1200_page1.png,TGzTZu94_8,"11'-2"" x 14'","11'-2"" *14'",0.166666667,0.666666667,0.907074512,0.518189327
29045-1-1200_page1.png,Ced0rdTi2s,VAULTED,VAULTED,0,0,0.869763328,0.999692607
29045-1-1200_page1.png,x7LrCFf__c,GREAT ROOM,GREAT ROOM,0,0,0.784484834,0.638417165
29045-1-1200_page1.png,soccANyHAz,"15' x 16'-6""","15' * 16'_6""",0.166666667,0.666666667,0.947252789,0.356129432
29045-1-1200_page1.png,ovhAVTpV5v,FLEX RM. /,FLEX RM /,0.1,0.333333333,0.891431038,0.629480652
29045-1-1200_page1.png,EJS8eiT2Tx,OPT. BDRM. 3,FOYER OPT. BDRM. 3,0.5,0.333333333,0.539983375,0.505556534
29045-1-1200_page1.png,I31X40tRp1,"10' x 10'-10""","10' x10'-10""",0.076923077,0.666666667,0.819546037,0.626479805
29045-1-1200_page1.png,M4dSm0Qw45,FOYER,,1,1,0.229611157,
29045-1-1200_page1.png,xaVqdl6ggg,COVERED,COVERED,0,0,0.796747967,0.999916554
29045-1-1200_page1.png,972Re27ZWI,PORCH,PORCH,0,0,0.883431822,0.999717442
29045-1-1200_page1.png,CD822V4pEU,15' x 8',15' * 8',0.125,0.333333333,0.735704875,0.397718368
29045-1-1200_page1.png,2vjAVS3jn5,OWNER,OWNER,0,0,0.809256728,0.999645201
29045-1-1200_page1.png,uUyb6y9Rkr,SUITE,SUITE,0,0,0.786100902,0.995642607
29045-1-1200_page1.png,h9T89p2zMI,12' x 15',12' *15',0.222222222,0.666666667,0.831407648,0.483488481
29045-1-1200_page1.png,_sMd4mVh0d,BDRM. 2,BDRM: 2,0.142857143,0.5,0.875992133,0.684284126
29045-1-1200_page1.png,cl9KUyR2E6,"10'-2"" x 10'","10'-2"" x10'",0.083333333,0.666666667,0.80610071,0.379783052
29045-1-1200_page1.png,DvMDKggp31,BATH,BATH,0,0,0.826671145,0.976904567
29045-1-1200_page1.png,Pv6r6X9Y1v,BATH,BATH,0,0,0.829718857,0.962859331
29045-1-1200_page1.png,YchbZbwVfE,"9'-9"" x 8'-8""","19'_9"" x 8'-8""",0.153846154,0.333333333,0.710568967,0.292502612
29045-1-1200_page1.png,3pELsWoWzA,CLOSET,CLOSET,0,0,0.85299236,0.999889573
29045-1-1200_page1.png,sPOBu7JBzB,"8'-5"" x 5'-6""","8'-5"" x5'-6""",0.076923077,0.666666667,0.70655086,0.633865963
29045-1-1200_page1.png,auurqFea_X,OFFICE,OFFICE,0,0,0.687410817,0.963695453
29045-1-1200_page1.png,9eDl9A1twV,NOOK,Nook,0.75,1,0.729759245,0.837155044
29045-1-1200_page1.png,EpXaTs2DSc,MUD,MUD,0,0,0.881723883,0.99949415
29045-1-1200_page1.png,GdgHruNdlo,LAUN.,LAUN:,0.2,1,0.851052849,0.704674355
29045-1-1200_page1.png,Fqpz1E3133,TWO CAR,TWO CAR,0,0,0.716401767,0.958746742
29045-1-1200_page1.png,045nBxoCWo,GARAGE,GARAGE,0,0,0.846229563,0.999982675
29045-1-1200_page1.png,2JenAGs6zf,"20'-5"" x 20'-8""","20'-5""X 20'-8""",0.133333333,0.666666667,0.805088232,0.428090081
29045-1-1200_page1.png,a8hmSuB5do,FLOOR PLAN,FLOOR PLAN,0,0,0.693520396,0.99952271
29102-1-1200_page1.png,Odp-0-f95J,Porch,Porch,0,0,0.853362406,0.999972491
29102-1-1200_page1.png,tKreVNKGq-,7-7 x 29-0,77*290,0.5,1,0.769131833,0.926222599
29102-1-1200_page1.png,UhMXfYVJV8,Porch,Porch,0,0,0.864212008,0.999950206
29102-1-1200_page1.png,t4xZ2fLZUy,12-0 x 18-6,120x 186,0.272727273,1,0.936282215,0.683298886
29102-1-1200_page1.png,XGu5waZElJ,Porch,Porch,0,0,0.880348982,0.86027573
29102-1-1200_page1.png,MbG2R2wBw1,Porch,Porch,0,0,0.792948589,0.999972649
29102-1-1200_page1.png,xuiNzZCuiv,Porch,Porch,0,0,0.716985459,0.985469431
29102-1-1200_page1.png,FqzF0wVl3r,8-0 x 15-1,80x 15-1,0.2,0.666666667,0.931295173,0.435608627
29102-1-1200_page1.png,LlFz8eFvmM,8-0 x 14-9,80x14-9,0.3,1,0.849673203,0.796499524
29102-1-1200_page1.png,wso2By_BT7,52-0 x 8-0,520x80,0.4,1,0.815276273,0.943387178
29102-1-1200_page1.png,SRfoPywnt5,Vltd.,Vltd:/,0.4,1,0.673059021,0.397100471
29102-1-1200_page1.png,HBLLrZpDHY,Vltd.,Vltd:,0.2,1,0.864069128,0.837100695
29102-1-1200_page1.png,UvXYHn_-Ex,Vltd.,"Vltd,",0.2,1,0.723965744,0.810784288
29102-1-1200_page1.png,2G02wIk5F6,Kit.,Kit;,0.25,1,0.882926829,0.805730343
29102-1-1200_page1.png,ENMI6KJc9o,9-10 x,9-10X,0.333333333,1,0.780174419,0.181210506
29102-1-1200_page1.png,G6XgJRpkF8,14-6,146,0.25,1,0.806391368,0.964912117
29102-1-1200_page1.png,2Wffmy3hB5,Dining,Dining,0,0,0.728458059,0.999943643
29102-1-1200_page1.png,8fY1XnRwbg,10-0 x 14-6,700*746,0.636363636,1,0.770662695,0.249963169
29102-1-1200_page1.png,isDu4tMuoD,Family,Family,0,0,0.807713549,0.998640786
29102-1-1200_page1.png,fYWEco7HNi,Room,Room,0,0,0.771804062,0.999771178
29102-1-1200_page1.png,aUJzJQ4JWm,15-3 x 14-6,153*146,0.454545455,1,0.803686431,0.630532892
29102-1-1200_page1.png,3XQ9UIjUvn,Bdrm 2,Bdrm 2,0,0,0.880073238,0.610012154
29102-1-1200_page1.png,i-cbCgRqkx,11-5 x 12-8,115x12-8,0.272727273,1,0.88446267,0.457094785
29102-1-1200_page1.png,IuITtuJ732,9-0 CLG,9OCLG,0.428571429,1,0.771070854,0.777514322
29102-1-1200_page1.png,wnZ0NmnfG2,Master,Masler,0.166666667,1,0.90474621,0.803287706
29102-1-1200_page1.png,a3DvHuGt2b,Suite,Suite,0,0,0.821559674,0.999939384
29102-1-1200_page1.png,r9E75EgDY8,14-6 x 12-8,146x 128,0.272727273,1,0.853801929,0.722510683
29102-1-1200_page1.png,LcDwr2Sc2m,10-0 CLG,HOOCLG,0.625,1,0.730099035,0.176789946
29102-1-1200_page1.png,DYe7WEhOBi,TRAY CLG,TRAYCLG,0.125,1,0.749273324,0.994984114
29102-1-1200_page1.png,Jc2KCCvnad,Bath,Bath,0,0,0.84693649,0.999970317
29102-1-1200_page1.png,I6dvdcDcD7,M.,M_,0.5,1,0.626439232,0.991127355
29102-1-1200_page1.png,fhJ4emDw3B,Bath,Bath,0,0,0.732239958,0.898969898
29102-1-1200_page1.png,ADgU3igSGL,10-5 x 11-9,105X11-9,0.363636364,1,0.832663486,0.660402327
29102-1-1200_page1.png,H02vtPKlll,9-0 CLG,9QCLG,0.428571429,1,0.916885631,0.457162337
29102-1-1200_page1.png,pYdRqqrOoc,Wic,Wic,0,0,0.860786397,0.731119096
29102-1-1200_page1.png,0GJ8kCbXeP,11-9 x 5-11,11-gx 5-/1,0.272727273,1,0.688843429,0.289288991
29102-1-1200_page1.png,D17YlIcWdX,Mud,Mud,0,0,0.729721216,0.999998555
29102-1-1200_page1.png,XTMrsGXcAd,Ldry,Ldry,0,0,0.556240686,0.972341061
29102-1-1200_page1.png,q4_qe4gnbg,STORAGE,STORAGE,0,0,0.776477697,0.972067287
29102-1-1200_page1.png,FL9DoS6KiN,COATS,CO4TS,0.2,1,0.813131313,0.321164612
29102-1-1200_page1.png,xIdQKkTlJQ,PANTRY,PANTRY,0,0,0.730698717,0.980384318
29102-1-1200_page1.png,ueeZ66X3BZ,ISLAND,ISLAND,0,0,0.828809421,0.997141063
29102-1-1200_page1.png,RX9wigSext,"48'-0""",8,0.833333333,1,0.826998071,0.733316853
29102-1-1200_page1.png,uL9hA2Yvdq,"52'-0""","52'-0""",0,0,0.788606403,0.987041126
29853-1-1200_page1.png,gTYuaE6H47,Covered Deck,Covered Deck,0,0,0.932960627,0.99981456
29853-1-1200_page1.png,LXs-sJQ3LY,34-0 x 8-0,34-0 x 8-0,0,0,0.741584553,0.898285367
29853-1-1200_page1.png,ErbwlFQ8ND,Front Porch,Front Porch,0,0,0.930548398,0.992916133
29853-1-1200_page1.png,fXSNLpcLfN,34-0 x 8-0,34-0 x 8-0,0,0,0.847151714,0.90088977
29853-1-1200_page1.png,N_Ft8yABz0,Living Room,Living Room,0,0,0.75908953,0.866933463
29853-1-1200_page1.png,cH3cj5X8w6,18-8 x 11-10,18-8 x 11-10,0,0,0.911840968,0.260159617
29853-1-1200_page1.png,1xq-thT9FE,(VAULTED),(VAULTED),0,0,0.838745534,0.651495258
29853-1-1200_page1.png,u0vpba6NQv,KITCHEN,KITCHEN,0,0,0.470715056,0.801075646
29853-1-1200_page1.png,cvoAklLFNV,11-4 x 11-4,11-4x 11-4,0.090909091,0.666666667,0.749063615,0.871060149
29853-1-1200_page1.png,HWGq4aOn73,9-0 C.H.,9-0 CH_,0.25,0.5,0.701595847,0.960310707
29853-1-1200_page1.png,5UIMP-4Yi6,Eating Bar,Eating Bar,0,0,0.903589915,0.996765211
29853-1-1200_page1.png,w7uXNE25GJ,"30"" Range",3,0.888888889,1,0.302776409,0.662537311
29853-1-1200_page1.png,xhzGxONV6u,"36""","36""",0,0,0.771618625,0.995245039
29853-1-1200_page1.png,EdkM4WoAuv,Ref.,Ref.,0,0,0.731591449,0.558670517
29853-1-1200_page1.png,-74LXcJxIF,Trash,Trash,0,0,0.754898041,0.999872263
29853-1-1200_page1.png,37rU9sRD1T,DW,DW,0,0,0.748529133,0.994004662
29853-1-1200_page1.png,vKVnhfPdh3,Bedroom 1,Bedroom 1,0,0,0.92486037,0.998451291
29853-1-1200_page1.png,gBJF5TK98d,11-2 x 13-0,11-2x 13-0,0.090909091,0.666666667,0.865011861,0.541516248
29853-1-1200_page1.png,hOHlbYeIcD,9-0 C.H.,9-0 CH.,0.125,0.5,0.750172058,0.602630133
29853-1-1200_page1.png,RlKY0_Ohq1,Bedroom 2,Bedroom 2,0,0,0.803074123,0.992758782
29853-1-1200_page1.png,Ty3SrCjMgi,11-2 x 11-0,11-2x11-0,0.181818182,1,0.890023612,0.518798481
29853-1-1200_page1.png,Yw3Gtow-9S,9-0 C.H.,9-0 C.H:,0.125,0.5,0.867947013,0.504501921
29853-1-1200_page1.png,Ims9V63-KG,BATH 1,BATH 1,0,0,0.753834954,0.661601621
29853-1-1200_page1.png,nWjXWRblvd,11-0 x 5-10,11-0x 5-10,0.090909091,0.666666667,0.811575767,0.66687645
29853-1-1200_page1.png,t9jmV48NeF,9-0 C.H. ,9-0 CH:,0.333333333,0.5,0.843572985,0.713003304
29853-1-1200_page1.png,UX1W2yEqN4,9-0 C.H.,9-0 CH.,0.125,0.5,0.941032404,0.66006986
29853-1-1200_page1.png,hlI0S3DyOR,9-0 C.H.,9-0 CH.,0.125,0.5,0.738307635,0.522776923
29853-1-1200_page1.png,i8wSW8Ve-4,9-0 C.H.,9-0 CH:,0.25,0.5,0.888370888,0.851348995
29853-1-1200_page1.png,Z6MbwH62_m,9-0 C.H.,9-0 CH_,0.25,0.5,0.819547343,0.87006874
29853-1-1200_page1.png,8sMRvSAS6k,BATH 2,BATH 2,0,0,0.914303818,0.863163708
29853-1-1200_page1.png,6DO6ziooPf,5-0 x 8-0,5-0 x 8-0,0,0,0.784259259,0.639309087
29853-1-1200_page1.png,LLzt2Tl2xH,32x60,32*60,0.2,1,0.69960566,0.867926505
29853-1-1200_page1.png,oYK_F4Lo-P,TUB/SHOWER,TUBI SHOWER,0.2,2,0.9126426,0.397558875
29853-1-1200_page1.png,cZREBNML9u,Closet,Closet,0,0,0.863402062,0.981505563
29853-1-1200_page1.png,PotuT9IrCp,4-0 x 11-0,4-0 x 11-0/,0.1,0.333333333,0.855266614,0.251622083
29853-1-1200_page1.png,inZaa2-Tq9,Closet,Closet,0,0,0.846772783,0.999982431
29853-1-1200_page1.png,4A8SDyFXjW,7-2 x 4-8,7-2 * 4-8,0.111111111,0.333333333,0.801361386,0.330181695
29853-1-1200_page1.png,ZGcn3TN_jV,42x60,42*60,0.2,1,0.701627486,0.638158153
29853-1-1200_page1.png,YaFqfnSQwa,SHOWER,SHOWER,0,0,0.837497549,0.993694171
29853-1-1200_page1.png,5lCsKxaP5L,LAUNDRY,LAUNDRY,0,0,0.846144785,0.999537997
29853-1-1200_page1.png,JTmR-wcMMy,10-4 x 5-10,10-4 x 5-10,0,0,0.845589994,0.400352661
29853-1-1200_page1.png,IPW4wy2Y5E,Pantry,[,1,1,0.798722416,0.291839991
29853-1-1200_page1.png,DvvsbpeNsu,D,D,0,0,0.856592053,0.999594729
29853-1-1200_page1.png,00zs8wYaAo,W,,1,1,0,
29853-1-1200_page1.png,1k39fwHEWT,6' Sliding Doors,6' Sliding Doors,0,0,0.843278274,0.975308001
29853-1-1200_page1.png,r8rpcGMYa7,Linen,,1,1,0.29721873,
29853-1-1200_page1.png,qZKJBp2NDl,2-0 x 2-8,J,1,1,0.410235814,0.119282306
29853-1-1200_page1.png,gPzd16dc2M,Hall,Hall,0,0,0.855605692,0.862149908
29853-1-1200_page1.png,KJ_SPWhHnK,Attic,,1,1,0.297241609,
29853-1-1200_page1.png,aAXYswvVk5,Access,1,1,1,0.38358225,0.457727283
29853-1-1200_page1.png,Fr-rAQHmau,Closet,Closet],0.166666667,1,0.705167173,0.674736206
29853-1-1200_page1.png,adz5iSHqfe,2-10 x 2-0,2-10 x 2-0,0,0,0.899707887,0.725104662
29853-1-1200_page1.png,2wXYn5A5GP,Closet,8,1,1,0.377812664,0.165629088
29853-1-1200_page1.png,tsohy8n4UE,2-10 x 5-6,8,1,1,0.342519914,0.165629088
29853-1-1200_page1.png,y9Z-Gm70mT,Electric Logs,8,1,1,0.56383163,0.039703768
29853-1-1200_page1.png,MymmVV--tL,VAULT,VAULT,0,0,0.75,0.999400645
29853-1-1200_page1.png,UBik8VBYs2,VAULT,VAULT,0,0,0.784161866,0.999770649
30417-1-1200_page1.png,3r0Kszmq59,"47'-0""",8,1,1,0.885557221,0.352984908
30417-1-1200_page1.png,c-R89KGIG0,Porch,Porch,0,0,0.932268455,0.705787531
30417-1-1200_page1.png,tvq7AqQHWn,15-0 x 9-0,150x90,0.4,1,0.885107192,0.934700543
30417-1-1200_page1.png,oY4EbzRHSd,9-0 CLG,90CLG,0.285714286,1,0.726286903,0.931968245
30417-1-1200_page1.png,P_9JMw-_rJ,Ldry,Ldry,0,0,0.683363649,0.572244651
30417-1-1200_page1.png,VYCbjUTpxf,14-7 x 6-4,147x6-4,0.3,1,0.840379959,0.918581896
30417-1-1200_page1.png,6HjQOznOzK,CTS,CTS,0,0,0.752351097,0.995704874
30417-1-1200_page1.png,rQmM7yLvg9,Mech,Mech,0,0,0.908952213,0.999882936
30417-1-1200_page1.png,Mj8MkgGVlv,M. Bath,M: Bath,0.142857143,0.5,0.728971963,0.6943093
30417-1-1200_page1.png,H1wniNr7cc,8-11 x 9-11,8-11x911,0.272727273,1,0.821749779,0.811441726
30417-1-1200_page1.png,N8RtFvyUHF,9-0 CLG,90CLG,0.285714286,1,0.763443396,0.804757145
30417-1-1200_page1.png,7Cm9Pw92Wp,Wic,Wic,0,0,0.798825355,0.999757946
