image_filename,region_id,gt_text,raw_pred_text,post_processed_text,cer_raw,wer_raw,cer_post,wer_post,iou_with_best,matched_conf,source
31427-1-1200_page1.png,MgL333VXXx,Ldry,Ldry,Ldry,0,0,0,0,0.671868966,0.994323313,raw_horiz
31427-1-1200_page1.png,CTHR-_KnJU,6-4 x 9-5,6-4*95,6-4 x 95,0.444444444,1,0.111111111,0.333333333,0.801813016,0.582636317,raw_horiz
31427-1-1200_page1.png,HIzUmqvEqr,D,,,1,1,1,1,0,,none
31427-1-1200_page1.png,meb86GvrqN,W,2,2,1,1,1,1,0.798845043,0.971584889,processed_vert
31427-1-1200_page1.png,b9kCritgAu,WH,WH,WH,0,0,0,0,0.861649467,0.993633601,raw_horiz
31427-1-1200_page1.png,8_r7tfTOqM,PTRY,E,E,1,1,0.8,1,0.816149287,0.971781365,processed_vert
31427-1-1200_page1.png,7iPuVbTQEV,Kitchen,Kitchen,KITCHEN,0,0,0,0,0.738559322,0.993646131,processed_horiz
31427-1-1200_page1.png,Bqq8Q9zyYq,17-1 x 9-3,17-1*93,17-1 x 93,0.4,1,0.1,0.333333333,0.841330377,0.510357646,processed_horiz
31427-1-1200_page1.png,KSSWzoKdeQ,10-0 CLG,1OOCLG,1OOCLG,0.5,1,0.5,1,0.856778219,0.547927259,raw_horiz
31427-1-1200_page1.png,wi05NJKkGC,REF,REF,REF,0,0,0,0,0.753352385,0.999928491,raw_horiz
31427-1-1200_page1.png,gEbsPYagNk,DW,DW,DW,0,0,0,0,0.818540953,0.999425755,raw_horiz
31427-1-1200_page1.png,tRnCetHyu_,ISLAND,ISLAND,ISLAND,0,0,0,0,0.899036746,0.999928994,raw_horiz
31427-1-1200_page1.png,tRM_6Sp_14,Vltd.,"Vltd,","Vltd,",0.2,1,0.2,1,0.732984293,0.80067638,processed_horiz
31427-1-1200_page1.png,UqBXArSkjM,Family,Family,Family,0,0,0,0,0.547938242,0.899458781,processed_horiz
31427-1-1200_page1.png,mq8U6YqVp9,Room,Room,NOOK,0,0,0,0,0.8552205,0.999981046,raw_horiz
31427-1-1200_page1.png,TarqClUztZ,17-1 x 16-8,17-1X168,17-1 x 168,0.272727273,1,0.090909091,0.333333333,0.884679839,0.772795309,processed_horiz
31427-1-1200_page1.png,gCLSvnSQZN,BEAMS,BEAMS,BEAMS,0,0,0,0,0.781269901,0.997763106,raw_vert
31427-1-1200_page1.png,g2_6CBRQmH,ELEC. FPL,ELEC:,ELEC:,0.555555556,1,0.555555556,1,0.521250439,0.647938356,raw_vert
31427-1-1200_page1.png,Gud1HpdJ-V,Master,Master,Master,0,0,0,0,0.861162647,0.999981458,processed_horiz
31427-1-1200_page1.png,XZt3Qf7tIZ,Suite,Suite,Suite,0,0,0,0,0.923502887,0.999970092,raw_horiz
31427-1-1200_page1.png,1inJcXZn1x,11-7 x 13-9,11-7X13-9,11-7 x 13-9,0.181818182,1,0,0,0.825488142,0.762071434,raw_horiz
31427-1-1200_page1.png,sxaR0Wg1my,10-0 CLG,1O0CLG,1O0CLG,0.375,1,0.375,1,0.829337094,0.586298339,raw_horiz
31427-1-1200_page1.png,s_DL5AU2G-,M. Bath,M.Bath_,M.Bath_,0.285714286,1,0.285714286,1,0.821691991,0.779863136,processed_horiz
31427-1-1200_page1.png,iKxSSP2nI7,Bath,Bath,BATH,0,0,0,0,0.880557847,0.967156181,processed_horiz
31427-1-1200_page1.png,hwBfkNJ6W4,Bdrm 2,Bdrm 2,Bdrm 2,0,0,0,0,0.791511015,0.998467597,raw_horiz
31427-1-1200_page1.png,gGFhOdL7f3,11-8 x 10-10,11-8X1010,11-8 x 1010,0.25,1,0.083333333,0.333333333,0.83118015,0.730401191,raw_horiz
31427-1-1200_page1.png,6myjF6TyE1,10-0 CLG,1OOCLG,1OOCLG,0.5,1,0.5,1,0.857496579,0.591574912,raw_horiz
31427-1-1200_page1.png,rouX2iNYMT,Porch,Porch,Porch,0,0,0,0,0.918710185,0.999969292,raw_horiz
31427-1-1200_page1.png,ah94AuWbKR,32-0 x 8-0,32-0x80,32-0 x 80,0.3,1,0.1,0.333333333,0.893641811,0.910151623,raw_horiz
31427-1-1200_page1.png,8pAcfL-dBT,10-0 CLG,1OOCLG,1OOCLG,0.5,1,0.5,1,0.793790054,0.766483885,processed_horiz
31427-1-1200_page1.png,r_HVzb5Efw,"45'-0""","45'-0""","45'-0""",0,0,0,0,0.903818084,0.938889925,raw_vert
31450-1-1200_page1.png,dvQOT-kiJB,"58'-0""",8,8,0.833333333,1,0.833333333,1,0.892854434,0.998844004,raw_vert
31450-1-1200_page1.png,Y7puJzRthd,2 Car,2 Car,2 Car,0,0,0,0,0.882352941,0.999634301,processed_horiz
31450-1-1200_page1.png,hZsLIBQyzr,Garage,Garage,GARAGE,0,0,0,0,0.73421875,0.999998735,raw_horiz
31450-1-1200_page1.png,7iGeLIhd3d,26-9 x 24-5,269x245,269 x 245,0.363636364,1,0.181818182,0.666666667,0.729675455,0.824805844,raw_horiz
31450-1-1200_page1.png,RywnOMSP9M,Vltd.,Vltd;,Vltd;,0.2,1,0.2,1,0.761999256,0.552534599,processed_horiz
31450-1-1200_page1.png,mEh6VBObhM,Owner's Suite,Owner's Suite,Owner's Suite,0,0,0,0,0.860237856,0.994812993,raw_horiz
31450-1-1200_page1.png,7mrIZ9zZuO,14-4 x 16-2,144*162,144 x 162,0.454545455,1,0.181818182,0.666666667,0.950916385,0.846229196,raw_horiz
31450-1-1200_page1.png,v057GlN7Ey,VAULT,VALLT,VALLT,0.2,1,0.2,1,0.653945111,0.913111805,raw_horiz
31450-1-1200_page1.png,0PiGcIkROm,VAULT,VALLT,VALLT,0.2,1,0.2,1,0.856657224,0.781041397,processed_horiz
31450-1-1200_page1.png,BjRz_45p0C,Wic,Wic,Wic,0,0,0,0,0.905676273,0.999977563,raw_horiz
31450-1-1200_page1.png,7X3KT74SRV,6-5 x 6-7,65*67,65 x 67,0.555555556,1,0.222222222,0.666666667,0.930386981,0.468804386,processed_horiz
31450-1-1200_page1.png,7rHpZ6dlQr,O.,0,0,1,1,1,1,0.658928445,0.999653489,raw_horiz
31450-1-1200_page1.png,rFyl2AnFjW,Bath,Bath,BATH,0,0,0,0,0.693931034,0.998885095,processed_horiz
31450-1-1200_page1.png,O0vRA9sbA9,11-8 x 7-11,148x7-1,148 x 7-1,0.454545455,1,0.272727273,0.666666667,0.725063169,0.763183127,processed_horiz
31450-1-1200_page1.png,278iIwy4OJ,10-0 CLG,IQQCL,IQQCL,0.75,1,0.75,1,0.617902875,0.254530421,processed_horiz
31450-1-1200_page1.png,M5MRQmWV6b,Mud,Mud,Mud,0,0,0,0,0.705619858,0.999997109,raw_horiz
31450-1-1200_page1.png,cP-_0lgWt9,BENCH,BENCH,BENCH,0,0,0,0,0.834890289,0.999881913,raw_horiz
31450-1-1200_page1.png,QjXhnPnh3t,Ldry,Ldry,Ldry,0,0,0,0,0.599770157,0.996201634,processed_horiz
31450-1-1200_page1.png,9BHTiyfA8P,6-0 x 6-9,60x69,60 x 69,0.444444444,1,0.222222222,0.666666667,0.86058906,0.639936945,raw_horiz
31450-1-1200_page1.png,8KLlSI0Kqj,Bath,Bath,BATH,0,0,0,0,0.929108593,0.997888327,processed_horiz
31450-1-1200_page1.png,68f_Alu9t_,Bdrm 2,Bdrm 2,Bdrm 2,0,0,0,0,0.939655172,0.894096615,processed_horiz
31450-1-1200_page1.png,4oj2EE-oLN,D,,,1,1,1,1,0,,none
31450-1-1200_page1.png,gG6EJCqQCK,W,W,W,0,0,0,0,0.658195021,0.510256985,processed_horiz
31450-1-1200_page1.png,cW1_GpVoaK,LINEN,TNEN,TNEN,0.4,1,0.4,1,0.693292483,0.325001657,raw_horiz
31450-1-1200_page1.png,h_4yLgOoIv,12-2 x 11-0,122X 110,122 x 110,0.272727273,1,0.181818182,0.666666667,0.871493135,0.409491242,processed_horiz
31450-1-1200_page1.png,wnD5PT-IsT,10-0 CLG,I00CLC,100CLC,0.5,1,0.375,1,0.777497738,0.378263608,processed_horiz
31450-1-1200_page1.png,THa6OabN7y,Ptry,Ptry,ENTRY,0,0,0,0,0.666260401,0.993902266,raw_horiz
31450-1-1200_page1.png,4_uQS_w5qg,7-10 x 7-9,710x79,710 x 79,0.4,1,0.2,0.666666667,0.785335521,0.92454403,raw_horiz
31450-1-1200_page1.png,7nF2Ismdku,COUNTER,COUNER,COUNER,0.142857143,1,0.142857143,1,0.912487856,0.376388987,raw_horiz
31450-1-1200_page1.png,tNYNj5E98j,REF,REF,REF,0,0,0,0,0.894346979,0.999234631,raw_horiz
31450-1-1200_page1.png,exoMAwlKUH,Kitchen,Kitchen,KITCHEN,0,0,0,0,0.781810182,0.999896822,processed_horiz
31450-1-1200_page1.png,ooUPrnKvaM,16-10 x 10-0,16-10x I00,16-10 x 100,0.25,1,0.083333333,0.333333333,0.864926723,0.835776546,processed_horiz
31450-1-1200_page1.png,uNNkXo9CiQ,10-0 CLG,IOJCLG,IOJCLG,0.625,1,0.625,1,0.700252467,0.31118384,raw_horiz
31450-1-1200_page1.png,xIHP6CdZjs,DW,Dw,Dw,0,0,0,0,0.775568634,0.663945708,processed_horiz
31450-1-1200_page1.png,2R7Zi6rCrt,ISLAND,ISLAND,ISLAND,0,0,0,0,0.82651542,0.942390188,raw_horiz
31450-1-1200_page1.png,9YnwBNzshR,FULL,FULL,FULL,0,0,0,0,0.765218522,0.979875267,raw_horiz
31450-1-1200_page1.png,RSY8YGbEIP,HT. CAB,HTCAB,HTCAB,0.285714286,1,0.285714286,1,0.740672732,0.286364764,raw_horiz
31450-1-1200_page1.png,6ZP6ccyhN0,Dining,Dining,DINING,0,0,0,0,0.677213749,0.999959898,raw_horiz
31450-1-1200_page1.png,8_l4arH5Tr,16-10 x 10-0,I610*100,1610 x 100,0.5,1,0.166666667,0.666666667,0.791555202,0.457551102,processed_horiz
31450-1-1200_page1.png,GKUhxZX4wk,10-0 CLG,IOoCLG,IOoCLG,0.625,1,0.625,1,0.690599422,0.243656987,raw_horiz
31450-1-1200_page1.png,KZp9ndo1zF,Family,Family,Family,0,0,0,0,0.771474299,0.99924516,processed_horiz
31450-1-1200_page1.png,iez3xIaioW,Room,Room,NOOK,0,0,0,0,0.725566631,0.999940157,processed_horiz
31450-1-1200_page1.png,0fg_JlhNkI,20-8 x 17-5,zo8x 175,zo8 x 175,0.454545455,1,0.363636364,0.666666667,0.724384066,0.523900969,raw_horiz
31450-1-1200_page1.png,BJWwdgR0GW,10-0 CLG,1DOCLG,1DOCLG,0.5,1,0.5,1,0.746211881,0.746525884,processed_horiz
31450-1-1200_page1.png,zceNsLt8S7,BEAMS,EEAME,EEAME,0.4,1,0.4,1,0.896375099,0.67658082,raw_vert
31450-1-1200_page1.png,gr4Bej5rfn,Porch,Porch,Porch,0,0,0,0,0.807594937,0.999977929,processed_horiz
31450-1-1200_page1.png,Lq-Q2izEpz,46-0 x 10-0,46Ox I00,46O x 100,0.454545455,1,0.272727273,0.666666667,0.722277379,0.724574513,raw_horiz
31450-1-1200_page1.png,n6Ec30Nmon,10-0 CLG,10cLG,10cLG,0.375,1,0.375,1,0.742696081,0.67303592,processed_horiz
31450-1-1200_page1.png,Ahaz5xeAkT,Porch,Porch,Porch,0,0,0,0,0.934586429,0.982610683,processed_horiz
31450-1-1200_page1.png,h2qulURS6-,22-10 x 8-0,2210r8,2210r8,0.545454545,1,0.545454545,1,0.84721519,0.912824485,processed_horiz
31450-1-1200_page1.png,a8wJKjm00H,10-0 CLG,1QOCLG,10OCLG,0.5,1,0.375,1,0.691889657,0.562895235,processed_horiz
31450-1-1200_page1.png,vGHpT86l7Q,Porch,Porch,Porch,0,0,0,0,0.868676369,0.999964387,raw_horiz
31450-1-1200_page1.png,8-CnsGdyL4,10-0 x 38-0,IoOx 380,IoO x 380,0.545454545,1,0.454545455,0.666666667,0.83118013,0.273601719,processed_horiz
31450-1-1200_page1.png,ukCTqwtEcz,10-0 CLG,ICOCLG,ICOCLG,0.625,1,0.625,1,0.873250647,0.577608425,processed_horiz
31450-1-1200_page1.png,rQHAqyHaLQ,"73'-0""","73'-0""","73'-0""",0,0,0,0,0.856927741,0.78970716,raw_horiz
31500-1-1200_page1.png,HktTgFgL-L,MASTER BEDROOM,MASTER BEDROQM,MASTER BEDROOM,0.071428571,0.5,0,0,0.799208502,0.875718569,processed_horiz
31500-1-1200_page1.png,hjo5pT4nTZ,"14'-6"" X 13'-9""","14-6""X 13'-9""","14-6"" x 13'-9""",0.133333333,0.666666667,0.066666667,0.333333333,0.909485292,0.558213776,raw_horiz
31500-1-1200_page1.png,oAL5bSi5aO,BEDROOM 2,BEDROOM2,BEDROOM2,0.111111111,1,0.111111111,1,0.767407407,0.990989743,raw_horiz
31500-1-1200_page1.png,xWdm2LfGQu,"11'-4"" X 10'-0""","11'4""X10'-0""","11'4"" x 10'-0""",0.2,1,0.066666667,0.333333333,0.852689162,0.825622647,processed_horiz
31500-1-1200_page1.png,l5UcNMf0h9,BEDROOM 3,BEDROOM3,BEDROOM3,0.111111111,1,0.111111111,1,0.756749285,0.993663493,raw_horiz
31500-1-1200_page1.png,iRkf7kOOBj,"11'-4"" X 10'-0""","11'4""X10'-0""","11'4"" x 10'-0""",0.2,1,0.066666667,0.333333333,0.868765512,0.733385741,raw_horiz
31500-1-1200_page1.png,w4OLWayJbi,HALLWAY,HALLWAY,HALLWAY,0,0,0,0,0.739744341,0.918923685,raw_horiz
31500-1-1200_page1.png,cIEvm3q2We,BATH,BATH,BATH,0,0,0,0,0.762113208,0.999496639,processed_horiz
31500-1-1200_page1.png,#NAME?,W.I.C,WC,WC,0.6,1,0.666666667,1,0.663622527,0.984196691,raw_horiz
31500-1-1200_page1.png,lNRDrGYy7e,"7'-0"" x 5'-0""","7'-0""X5'-0""","7'-0"" x 5'-0""",0.153846154,1,0,0,0.84114008,0.628787685,raw_horiz
31500-1-1200_page1.png,UV0SOBbjuv,H. BATH,H BATH,BATH,0.142857143,0.5,0.428571429,0.5,0.808721368,0.993851284,processed_horiz
31500-1-1200_page1.png,IQb-z8pPwG,LAUNDRY,LAUNDRY,LAUNDRY,0,0,0,0,0.7716946,0.992155333,processed_horiz
31500-1-1200_page1.png,Nt-OOON-VJ,"6'-10"" x 8'-6""","6'-10"" X 8'-6""","6'-10"" x 8'-6""",0,0,0,0,0.766677414,0.7360554,raw_horiz
31500-1-1200_page1.png,TT_7Yea3Cc,ENTRY,ENTRY,ENTRY,0,0,0,0,0.893238728,0.998772775,processed_horiz
31500-1-1200_page1.png,d3Ni_QkYpw,STOOP,ISTOOPl,ISTOOPl,0.4,1,0.4,1,0.710324636,0.559012046,processed_horiz
31500-1-1200_page1.png,MTPB5Iz2XR,EAT-IN-KITCHEN,EAT-IN-KITCHEN,EAT-IN-KITCHEN,0,0,0,0,0.832053657,0.964513752,processed_horiz
31500-1-1200_page1.png,JfOIQIGjAE,"16'-0"" x 13'-7""","16'-0"" X 13-7""","16'-0"" x 13-7""",0.066666667,0.333333333,0.066666667,0.333333333,0.842880752,0.91829669,raw_horiz
31500-1-1200_page1.png,v2y4pMBvkk,FAMILY,FAMILY,FAMILY,0,0,0,0,0.843143204,0.998907048,processed_horiz
31500-1-1200_page1.png,d2ypVPEcIJ,"16'-0"" x 13'-7""","16'-0"" X 13'-7""","16'-0"" x 13'-7""",0,0,0,0,0.906950323,0.599583377,raw_horiz
31500-1-1200_page1.png,Eh3tU1z8sA,VAULT,VAULT,VAULT,0,0,0,0,0.84701815,0.999638324,raw_vert
31500-1-1200_page1.png,eKszFZaoA-,VAULT,VAULT,VAULT,0,0,0,0,0.633235005,0.999534787,raw_vert
31500-1-1200_page1.png,5OYCylBZS_,DECK,DECK,DECK,0,0,0,0,0.793991989,0.930122738,raw_horiz
31500-1-1200_page1.png,XQSIDxWDGO,"12'-0"" x 12'-0""","12-0""X12-0""","12-0"" x 12-0""",0.266666667,1,0.133333333,0.666666667,0.817953487,0.862629441,processed_horiz
31500-1-1200_page1.png,3kj1EHeLCw,DN,DN,DN,0,0,0,0,0.691954023,0.998155225,raw_horiz
31747-1-1200_page1.png,WopAzEv2yc,M. BEDROOM,M BEDROOM,M. BEDROOM,0.1,0.5,0,0,0.846756855,0.686748626,processed_horiz
31747-1-1200_page1.png,3hxjQQTUsT,14-0 x 12-0,14-Ox 12-0,14-O x 12-0,0.181818182,0.666666667,0.090909091,0.333333333,0.848773842,0.643610969,raw_horiz
31747-1-1200_page1.png,UPTveJeIg1,10' CEILING,10' CEILING,10' CEILING,0,0,0,0,0.815573328,0.991604477,processed_horiz
31747-1-1200_page1.png,jXrZE3Jr-Z,M. BATH,MBATH,BATH,0.285714286,1,0.428571429,0.5,0.776925676,0.999551368,raw_horiz
31747-1-1200_page1.png,L6HBGAqiv9,6-2 x 9-8,6-2x9-8,6-2 x 9-8,0.222222222,1,0,0,0.948622967,0.851152153,raw_horiz
31747-1-1200_page1.png,bmwexwxnBV,TOWELS,TOWELS,TOWELS,0,0,0,0,0.751644222,0.834271477,raw_horiz
31747-1-1200_page1.png,5_D4v1XNvm,W.I.C.,WLC,WLC,0.666666667,1,0.666666667,1,0.769124104,0.75505625,raw_horiz
31747-1-1200_page1.png,z0ByHtSd5m,7-6 x 8-2,1-6x8-2,1-6 x 8-2,0.333333333,1,0.111111111,0.333333333,0.901233196,0.786280689,processed_horiz
31747-1-1200_page1.png,P92CTWagGw,LAUNDRY,LAUNDRY,LAUNDRY,0,0,0,0,0.802087646,0.895290304,raw_horiz
31747-1-1200_page1.png,pmhEpBkD5z,5-6 x 8-0,5-6x8-0,5-6 x 8-0,0.222222222,1,0,0,0.920606061,0.946473083,processed_horiz
31747-1-1200_page1.png,heB-YthfLp,COUNTER,COUNTER,COUNTER,0,0,0,0,0.764476252,0.982790739,raw_horiz
31747-1-1200_page1.png,_03kVT4MN3,W.,W,W,0.5,1,0.5,1,0.707228289,0.966401343,raw_vert
31747-1-1200_page1.png,YTY2VP5Ys7,D.,0,0,1,1,1,1,0.677235647,0.997380782,raw_vert
31747-1-1200_page1.png,fvngPERn_E,BENCH,BENCH,BENCH,0,0,0,0,0.752104655,0.999794373,raw_horiz
31747-1-1200_page1.png,6vuqr1nbfh,4-0 x 5-6,4-0x5-6,4-0 x 5-6,0.222222222,1,0,0,0.860805861,0.801635307,raw_horiz
31747-1-1200_page1.png,sVMwOVoPcs,SHWR.,SHWR,SHWR,0.2,1,0.2,1,0.748709875,0.999268234,processed_horiz
31747-1-1200_page1.png,6eJ5KwAPsP,SHELVES,SHELVES,SHELVES,0,0,0,0,0.680896128,0.999438225,raw_horiz
31747-1-1200_page1.png,V45QG4bvfk,PANTRY,PANTRY,ENTRY,0,0,0,0,0.716489908,0.996260364,raw_horiz
31747-1-1200_page1.png,9EewP9OLbH,5-0 x 5-6,5-Ox5-6,5-O x 5-6,0.333333333,1,0.111111111,0.333333333,0.7116168,0.75196293,processed_horiz
31747-1-1200_page1.png,Hv9ZpM8ApW,LOCKERS,LOCKERS,LOCKERS,0,0,0,0,0.809196113,0.942182355,raw_horiz
31747-1-1200_page1.png,EZjCi3-eXa,MUDROOM,MudROOM,MUDROOM,0,0,0,0,0.72520433,0.813966995,raw_horiz
31747-1-1200_page1.png,dwNMGf2pvb,ENTRY,ENTRY,ENTRY,0,0,0,0,0.736418511,0.99260959,raw_horiz
31747-1-1200_page1.png,KV21T9YkDZ,5-8 x 13-8,5-8x13-8,5-8 x 13-8,0.2,1,0,0,0.807062493,0.794037499,processed_horiz
31747-1-1200_page1.png,eetKxqP5nb,GREAT ROOM,GREAT ROoM,GREAT ROoM,0,0,0,0,0.761282814,0.437438208,processed_horiz
31747-1-1200_page1.png,d-W7MM76Bs,15-0 x 16-2,15-Ox16-2,15-O x 16-2,0.272727273,1,0.090909091,0.333333333,0.932313125,0.719029618,raw_horiz
31747-1-1200_page1.png,gJkLlHuqFp,10' CEILING,10' CEILING,10' CEILING,0,0,0,0,0.899497118,0.896013251,raw_horiz
31747-1-1200_page1.png,YrUh2_c8-4,DINETTE,DINETTE,DINETTE,0,0,0,0,0.72124399,0.992776876,raw_horiz
31747-1-1200_page1.png,r40fROqHML,10-0 x 9-0,10-Ox9-0,10-O x 9-0,0.3,1,0.1,0.333333333,0.932037212,0.667064282,processed_horiz
31747-1-1200_page1.png,Cj5iSKCGz3,7-8 x 3-0 ISLAND,7-8x3-0 ISLAND,7-8 x 3-0 ISLAND,0.125,0.75,0,0,0.777960031,0.652838876,raw_horiz
31747-1-1200_page1.png,2_K_3WF30b,DW,DW,DW,0,0,0,0,0.794571299,0.843570685,raw_horiz
31747-1-1200_page1.png,MU7yiky577,KITCHEN,KITCHEN,KITCHEN,0,0,0,0,0.809836524,0.989962282,processed_horiz
31747-1-1200_page1.png,tXQIUOLiDy,13-10 x 9-0,13-10x 9-0,13-10 x 9-0,0.090909091,0.666666667,0,0,0.957450101,0.588306828,raw_horiz
31747-1-1200_page1.png,GcTnid0he6,RANGE/MW.,RANGEIMW:,RANGEIMW:,0.222222222,1,0.222222222,1,0.762677757,0.368929123,raw_horiz
31747-1-1200_page1.png,31SgXLkVon,REF,REF,REF,0,0,0,0,0.863974065,0.996809244,processed_vert
31747-1-1200_page1.png,raqGOPaL2m,BATH #2,BATH #2,BATH #2,0,0,0,0,0.84262615,0.775223058,processed_horiz
31747-1-1200_page1.png,eJPCmBqZXw,BEDROOM #2,BEDROOM #2,BEDROOM #2,0,0,0,0,0.787642783,0.929411813,raw_horiz
31747-1-1200_page1.png,XUJSMe9BZ9,11-2 x 11-2,11-2x11-2,11-2 x 11-2,0.181818182,1,0,0,0.923123671,0.773715016,raw_horiz
31747-1-1200_page1.png,JeNNYfBMqy,COV. PORCH,COV PORCH,COV PORCH,0.1,0.5,0.1,0.5,0.888407939,0.854355453,processed_horiz
31747-1-1200_page1.png,_ZivvO7djm,12-0 x 20-0,12-Ox20-0,12-O x 20-0,0.272727273,1,0.090909091,0.333333333,0.861076576,0.944489296,raw_horiz
31747-1-1200_page1.png,e8H7iW7ZVg,2-CAR GARAGE,2-CAR GARAGE,2-CAR GARAGE,0,0,0,0,0.734209284,0.956922718,processed_horiz
31747-1-1200_page1.png,h4ef9mU5M2,19-4 x 24-0,19-4x24-0,19-4 x 24-0,0.181818182,1,0,0,0.900105052,0.91008393,processed_horiz
31747-1-1200_page1.png,tpf37Oo7mb,16X8,16X8,16 x 8,0,0,0,0,0.885987683,0.902628243,raw_horiz
31747-1-1200_page1.png,OGCvWYsb1j,COV. PORCH,COV_PORCH,COV_PORCH,0.2,1,0.2,1,0.738724003,0.688992396,raw_horiz
31747-1-1200_page1.png,yflqSqbrQB,10-4 x 7-4,10-4x7-4,10-4 x 7-4,0.2,1,0,0,0.913328478,0.864215709,raw_horiz
31774-1-1200_page1.png,0lriS8GNvF,"39'-6""","39'-6""","39'-6""",0,0,0,0,0.902546152,0.9987724,processed_vert
31774-1-1200_page1.png,FZo06C4JSl,BEDROOM 3,BEDROOM 3,BEDROOM 3,0,0,0,0,0.884319034,0.966883733,processed_horiz
31774-1-1200_page1.png,ZZ246uJv_F,12-8 X 12-0,12-8 X 12-0,12-8 x 12-0,0,0,0,0,0.846166602,0.723877773,raw_horiz
31774-1-1200_page1.png,vbU8vR8n1h,BATH,BATH_,BATH,0.25,1,0,0,0.84870538,0.85471098,processed_horiz
31774-1-1200_page1.png,tXllIUCy6L,2,2,2,0,0,0,0,0.679347311,0.999999762,raw_horiz
31774-1-1200_page1.png,TWZFzDNKhc,BEDROOM 2,BEDROOM 2,BEDROOM 2,0,0,0,0,0.965880054,0.99209169,processed_horiz
31774-1-1200_page1.png,LFug55WE_t,12-8 X 12-0,12-8 X12-0,12-8 x 12-0,0.090909091,0.666666667,0,0,0.862147765,0.994786629,raw_horiz
31774-1-1200_page1.png,E7dB7D1f6O,PANTRY,PANTRY,ENTRY,0,0,0,0,0.860473419,0.998850045,processed_horiz
31774-1-1200_page1.png,2tshi1yQJu,5-4 X 5-0,5-4X 5-0,5-4 x 5-0,0.111111111,0.666666667,0,0,0.855523018,0.742472887,raw_horiz
31774-1-1200_page1.png,0SAbzdtsfe,KITCHEN/DINING,KITCHENIDINING,KITCHENIDINING,0.071428571,1,0.071428571,1,0.83754459,0.999957562,raw_horiz
31774-1-1200_page1.png,cVnAMusoud,18-0 X 13-6,18-0 X13-6,18-0 x 13-6,0.090909091,0.666666667,0,0,0.859589463,0.759059224,raw_horiz
31774-1-1200_page1.png,I5JvDH2PDd,GREAT ROOM,GREATRGOM,GREATRGOM,0.2,1,0.2,1,0.391332382,0.74171469,processed_horiz
31774-1-1200_page1.png,3UOyVj357N,18-0 X 16-0,,,1,1,1,1,0,,none
31774-1-1200_page1.png,o6N4ZqZrIL,LAUNDRY,LAUNDRY,LAUNDRY,0,0,0,0,0.888158502,0.999794894,processed_horiz
31774-1-1200_page1.png,GBwaBU6DsS,15-0 x 7-0,15-0 X7-0,15-0 x 7-0,0.1,0.666666667,0,0,0.770739226,0.981405838,raw_horiz
31774-1-1200_page1.png,5fGlTsCVqT,CLO.,CLO,CLO,0.25,1,0.25,1,0.703582826,0.978680539,raw_horiz
31774-1-1200_page1.png,SYDsxj1Fvp,5-10 X 6-0,5-10 X 640,5-10 x 640,0.1,0.333333333,0.1,0.333333333,0.647492924,0.93955993,processed_horiz
31774-1-1200_page1.png,UjuXv3lCMv,M.,M_,M_,0.5,1,0.5,1,0.649131159,0.87543297,processed_horiz
31774-1-1200_page1.png,qZZmGfwx7b,Bath,Bath,BATH,0,0,0,0,0.804029888,0.999982119,processed_horiz
31774-1-1200_page1.png,W-Xm208jrI,9-2 X 9-0,1g-2X 9-'0,1g-2 x 9-'0,0.444444444,1,0.333333333,0.666666667,0.857142857,0.38382666,processed_horiz
31774-1-1200_page1.png,gFdlTVQNjn,MASTER BEDROOM,MASTER BEDROOM,MASTER BEDROOM,0,0,0,0,0.876086687,0.999917511,raw_horiz
31774-1-1200_page1.png,RYiJyCYkIL,15-0 X 13-6,15-0 X13-6,15-0 x 13-6,0.090909091,0.666666667,0,0,0.771949052,0.994119609,processed_horiz
31774-1-1200_page1.png,SYXzClRv_E,10 FT. DEEP COVERED PORCH,"10FT, DEEP COVERED PORCH","10FT, DEEP COVERED PORCH",0.08,0.4,0.08,0.4,0.663276074,0.525110825,raw_horiz
31774-1-1200_page1.png,5VU8jl9zJO,"48'-0""","48'-0""","48'-0""",0,0,0,0,0.92509596,0.643996405,processed_horiz
31900-1-1200_page1.png,S1gPlioosa,"52'-0""","52'-0""","52'-0""",0,0,0,0,0.83103534,0.753064359,raw_horiz
31900-1-1200_page1.png,PV-De_CcS4,2 Car,2 Car,2 Car,0,0,0,0,0.893855155,0.914690769,raw_horiz
31900-1-1200_page1.png,fK2EQo_5hh,Garage,Garage,GARAGE,0,0,0,0,0.503217558,0.953804194,processed_horiz
31900-1-1200_page1.png,STAlrsWmnW,24-8 x 23-9,,,1,1,1,1,0,,none
31900-1-1200_page1.png,C0kao6Mo65,Bdrm 3,Bdrm 3,Bdrm 3,0,0,0,0,0.880577727,0.986218107,raw_horiz
31900-1-1200_page1.png,5c11sGwz17,11-0 x 11-9,110X119,110 x 119,0.363636364,1,0.181818182,0.666666667,0.835412689,0.677928099,raw_horiz
31900-1-1200_page1.png,y8bqKCMmwL,9-0 CLG,9QCLG,90CLG,0.428571429,1,0.285714286,1,0.696824225,0.66191761,processed_horiz
31900-1-1200_page1.png,16LbRXmyWL,Bdrm 2,Bdrm 2,Bdrm 2,0,0,0,0,0.837109165,0.992583981,raw_horiz
31900-1-1200_page1.png,ztRfOjgV6-,11-5 x 12-8,11-5*128,11-5 x 128,0.363636364,1,0.090909091,0.333333333,0.745436508,0.295835044,raw_horiz
